Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Circuit,Year
0 days 00:15:49.666000,HAM,44,0 days 00:01:36.932000,5.0,1.0,,,0 days 00:00:30.206000,0 days 00:00:42.346000,0 days 00:00:24.380000,0 days 00:15:42.154000,0 days 00:16:24.500000,0 days 00:16:48.880000,240.0,253.0,291.0,333.0,True,SOFT,7.0,False,Mercedes,0 days 00:15:11.948000,,2,6.0,False,,False,True,28.3,44.7,1009.2,False,33.3,28,0.8,Bahrain Grand Prix,2018
0 days 00:16:49.604000,HAM,44,0 days 00:01:35.913000,6.0,1.0,,,0 days 00:00:30.398000,0 days 00:00:41.723000,0 days 00:00:23.792000,0 days 00:17:19.278000,0 days 00:18:01.001000,0 days 00:18:24.793000,233.0,253.0,287.0,310.0,True,SOFT,8.0,False,Mercedes,0 days 00:16:48.880000,,2,5.0,False,,False,True,28.2,44.9,1009.3,False,33.0,38,1.1,Bahrain Grand Prix,2018
0 days 00:18:49.632000,HAM,44,0 days 00:01:36.551000,7.0,1.0,,,0 days 00:00:30.682000,0 days 00:00:41.959000,0 days 00:00:23.910000,0 days 00:18:55.475000,0 days 00:19:37.434000,0 days 00:20:01.344000,236.0,253.0,291.0,302.0,False,SOFT,9.0,False,Mercedes,0 days 00:18:24.793000,,1,5.0,False,,False,True,28.2,44.9,1009.3,False,33.1,322,1.3,Bahrain Grand Prix,2018
0 days 00:20:49.653000,HAM,44,0 days 00:01:35.436000,8.0,1.0,,,0 days 00:00:30.214000,0 days 00:00:41.649000,0 days 00:00:23.573000,0 days 00:20:31.558000,0 days 00:21:13.207000,0 days 00:21:36.780000,,249.0,280.0,326.0,True,SOFT,10.0,False,Mercedes,0 days 00:20:01.344000,,1,4.0,False,,False,True,28.2,45.0,1009.3,False,32.8,35,0.9,Bahrain Grand Prix,2018
0 days 00:21:49.666000,HAM,44,0 days 00:01:35.861000,9.0,1.0,,,0 days 00:00:30.410000,0 days 00:00:41.776000,0 days 00:00:23.675000,0 days 00:22:07.190000,0 days 00:22:48.966000,0 days 00:23:12.641000,238.0,250.0,279.0,304.0,False,SOFT,11.0,False,Mercedes,0 days 00:21:36.780000,,1,4.0,False,,False,True,28.2,45.0,1009.3,False,32.8,35,0.9,Bahrain Grand Prix,2018
0 days 00:23:49.693000,HAM,44,0 days 00:01:36.253000,10.0,1.0,,,0 days 00:00:30.532000,0 days 00:00:42.109000,0 days 00:00:23.612000,0 days 00:23:43.173000,0 days 00:24:25.282000,0 days 00:24:48.894000,,253.0,281.0,,False,SOFT,12.0,False,Mercedes,0 days 00:23:12.641000,,1,4.0,False,,False,True,28.1,45.0,1009.3,False,32.8,50,1.3,Bahrain Grand Prix,2018
0 days 00:24:49.707000,HAM,44,0 days 00:01:35.766000,11.0,1.0,,,0 days 00:00:30.363000,0 days 00:00:41.747000,0 days 00:00:23.656000,0 days 00:25:19.257000,0 days 00:26:01.004000,0 days 00:26:24.660000,239.0,248.0,281.0,,False,SOFT,13.0,False,Mercedes,0 days 00:24:48.894000,,2,4.0,False,,False,True,28.1,44.6,1009.4,False,32.8,185,0.7,Bahrain Grand Prix,2018
0 days 00:26:49.736000,HAM,44,0 days 00:01:36.254000,12.0,1.0,,,0 days 00:00:30.640000,0 days 00:00:41.922000,0 days 00:00:23.692000,0 days 00:26:55.300000,0 days 00:27:37.222000,0 days 00:28:00.914000,,253.0,281.0,300.0,False,SOFT,14.0,False,Mercedes,0 days 00:26:24.660000,,1,4.0,False,,False,True,28.2,44.7,1009.4,False,32.7,5,1.6,Bahrain Grand Prix,2018
0 days 00:28:49.868000,HAM,44,0 days 00:01:36.350000,13.0,1.0,,,0 days 00:00:30.448000,0 days 00:00:41.879000,0 days 00:00:24.023000,0 days 00:28:31.362000,0 days 00:29:13.241000,0 days 00:29:37.264000,,253.0,279.0,,False,SOFT,15.0,False,Mercedes,0 days 00:28:00.914000,,1,4.0,False,,False,True,28.2,44.8,1009.4,False,32.8,325,1.0,Bahrain Grand Prix,2018
0 days 00:29:49.780000,HAM,44,0 days 00:01:36.089000,14.0,1.0,,,0 days 00:00:30.362000,0 days 00:00:41.970000,0 days 00:00:23.757000,0 days 00:30:07.626000,0 days 00:30:49.596000,0 days 00:31:13.353000,237.0,250.0,281.0,305.0,False,SOFT,16.0,False,Mercedes,0 days 00:29:37.264000,,1,4.0,False,,False,True,28.2,44.8,1009.4,False,32.8,325,1.0,Bahrain Grand Prix,2018
0 days 00:31:49.950000,HAM,44,0 days 00:01:36.054000,15.0,1.0,,,0 days 00:00:30.476000,0 days 00:00:41.870000,0 days 00:00:23.708000,0 days 00:31:43.829000,0 days 00:32:25.699000,0 days 00:32:49.407000,240.0,255.0,281.0,302.0,False,SOFT,17.0,False,Mercedes,0 days 00:31:13.353000,,1,4.0,False,,False,True,28.2,45.0,1009.4,False,32.8,12,0.9,Bahrain Grand Prix,2018
0 days 00:32:49.817000,HAM,44,0 days 00:01:36.153000,16.0,1.0,,,0 days 00:00:30.415000,0 days 00:00:42.024000,0 days 00:00:23.714000,0 days 00:33:19.822000,0 days 00:34:01.846000,0 days 00:34:25.560000,239.0,252.0,280.0,299.0,False,SOFT,18.0,False,Mercedes,0 days 00:32:49.407000,,1,4.0,False,,False,True,28.1,45.1,1009.3,False,32.8,0,1.1,Bahrain Grand Prix,2018
0 days 00:34:49.843000,HAM,44,0 days 00:01:36.127000,17.0,1.0,,,0 days 00:00:30.417000,0 days 00:00:41.935000,0 days 00:00:23.775000,0 days 00:34:55.977000,0 days 00:35:37.912000,0 days 00:36:01.687000,240.0,251.0,281.0,304.0,False,SOFT,19.0,False,Mercedes,0 days 00:34:25.560000,,1,4.0,False,,False,True,28.2,45.0,1009.4,False,32.6,170,0.7,Bahrain Grand Prix,2018
0 days 00:36:49.878000,HAM,44,0 days 00:01:36.276000,18.0,1.0,,,0 days 00:00:30.476000,0 days 00:00:42.029000,0 days 00:00:23.771000,0 days 00:36:32.163000,0 days 00:37:14.192000,0 days 00:37:37.963000,,253.0,280.0,305.0,False,SOFT,20.0,False,Mercedes,0 days 00:36:01.687000,,1,3.0,False,,False,True,28.3,44.6,1009.4,False,32.7,6,0.6,Bahrain Grand Prix,2018
0 days 00:37:49.885000,HAM,44,0 days 00:01:35.978000,19.0,1.0,,,0 days 00:00:30.455000,0 days 00:00:41.781000,0 days 00:00:23.742000,0 days 00:38:08.418000,0 days 00:38:50.199000,0 days 00:39:13.941000,,255.0,280.0,298.0,False,SOFT,21.0,False,Mercedes,0 days 00:37:37.963000,,1,2.0,False,,False,True,28.2,45.0,1009.4,False,32.4,11,0.9,Bahrain Grand Prix,2018
0 days 00:39:49.914000,HAM,44,0 days 00:01:36.174000,20.0,1.0,,,0 days 00:00:30.395000,0 days 00:00:42.048000,0 days 00:00:23.731000,0 days 00:39:44.336000,0 days 00:40:26.384000,0 days 00:40:50.115000,238.0,252.0,280.0,304.0,False,SOFT,22.0,False,Mercedes,0 days 00:39:13.941000,,1,1.0,False,,False,True,28.3,44.5,1009.5,False,32.5,330,1.7,Bahrain Grand Prix,2018
0 days 00:41:49.939000,HAM,44,0 days 00:01:36.046000,21.0,1.0,,,0 days 00:00:30.453000,0 days 00:00:41.880000,0 days 00:00:23.713000,0 days 00:41:20.568000,0 days 00:42:02.448000,0 days 00:42:26.161000,239.0,254.0,281.0,302.0,False,SOFT,23.0,False,Mercedes,0 days 00:40:50.115000,,1,1.0,False,,False,True,28.3,44.7,1009.5,False,32.4,122,1.1,Bahrain Grand Prix,2018
0 days 00:42:49.952000,HAM,44,0 days 00:01:36.113000,22.0,1.0,,,0 days 00:00:30.421000,0 days 00:00:41.957000,0 days 00:00:23.735000,0 days 00:42:56.582000,0 days 00:43:38.539000,0 days 00:44:02.274000,,256.0,280.0,303.0,False,SOFT,24.0,False,Mercedes,0 days 00:42:26.161000,,1,1.0,False,,False,True,28.0,45.8,1009.5,False,32.2,0,1.7,Bahrain Grand Prix,2018
0 days 00:44:49.980000,HAM,44,0 days 00:01:36.373000,23.0,1.0,,,0 days 00:00:30.480000,0 days 00:00:41.955000,0 days 00:00:23.938000,0 days 00:44:32.754000,0 days 00:45:14.709000,0 days 00:45:38.647000,,258.0,280.0,300.0,False,SOFT,25.0,False,Mercedes,0 days 00:44:02.274000,,1,1.0,False,,False,True,28.1,46.4,1009.5,False,32.2,35,0.9,Bahrain Grand Prix,2018
0 days 00:45:49.996000,HAM,44,0 days 00:01:36.927000,24.0,1.0,,,0 days 00:00:30.524000,0 days 00:00:42.370000,0 days 00:00:24.033000,0 days 00:46:09.171000,0 days 00:46:51.541000,0 days 00:47:15.574000,240.0,256.0,281.0,305.0,False,SOFT,26.0,False,Mercedes,0 days 00:45:38.647000,,1,1.0,False,,False,True,28.1,46.2,1009.4,False,32.2,9,1.2,Bahrain Grand Prix,2018
0 days 00:47:50.030000,HAM,44,0 days 00:01:40.383000,25.0,1.0,,0 days 00:50:30.112000,0 days 00:00:31.400000,0 days 00:00:42.329000,0 days 00:00:26.654000,0 days 00:47:46.974000,0 days 00:48:29.303000,0 days 00:48:55.957000,241.0,260.0,,,False,SOFT,27.0,False,Mercedes,0 days 00:47:15.574000,,1,3.0,False,,False,False,28.1,46.4,1009.4,False,32.2,179,0.7,Bahrain Grand Prix,2018
0 days 00:49:50.203000,HAM,44,0 days 00:01:54.547000,26.0,1.0,0 days 00:50:55.133000,,0 days 00:00:50.438000,0 days 00:00:40.932000,0 days 00:00:23.177000,0 days 00:49:46.395000,0 days 00:50:27.327000,0 days 00:50:50.504000,240.0,253.0,281.0,225.0,False,SOFT,28.0,False,Mercedes,0 days 00:48:55.957000,,1,4.0,False,,False,False,28.2,46.2,1009.5,False,32.2,18,1.4,Bahrain Grand Prix,2018
0 days 00:51:50.568000,HAM,44,0 days 00:01:34.126000,27.0,2.0,,,0 days 00:00:29.960000,0 days 00:00:41.016000,0 days 00:00:23.150000,0 days 00:51:20.464000,0 days 00:52:01.480000,0 days 00:52:24.630000,241.0,251.0,281.0,293.0,True,MEDIUM,1.0,True,Mercedes,0 days 00:50:50.504000,,2,4.0,False,,False,True,28.1,46.4,1009.5,False,32.2,350,0.8,Bahrain Grand Prix,2018
0 days 00:52:50.089000,HAM,44,0 days 00:01:34.274000,28.0,2.0,,,0 days 00:00:30.060000,0 days 00:00:40.942000,0 days 00:00:23.272000,0 days 00:52:54.690000,0 days 00:53:35.632000,0 days 00:53:58.904000,239.0,250.0,282.0,,False,MEDIUM,2.0,True,Mercedes,0 days 00:52:24.630000,,1,4.0,False,,False,True,28.0,46.6,1009.5,False,32.0,115,0.7,Bahrain Grand Prix,2018
0 days 00:54:50.116000,HAM,44,0 days 00:01:34.595000,29.0,2.0,,,0 days 00:00:30.129000,0 days 00:00:41.202000,0 days 00:00:23.264000,0 days 00:54:29.033000,0 days 00:55:10.235000,0 days 00:55:33.499000,238.0,251.0,282.0,300.0,False,MEDIUM,3.0,True,Mercedes,0 days 00:53:58.904000,,1,4.0,False,,False,True,28.1,46.4,1009.5,False,32.2,359,0.9,Bahrain Grand Prix,2018
0 days 00:55:50.347000,HAM,44,0 days 00:01:34.421000,30.0,2.0,,,0 days 00:00:30.106000,0 days 00:00:41.010000,0 days 00:00:23.305000,0 days 00:56:03.605000,0 days 00:56:44.615000,0 days 00:57:07.920000,239.0,250.0,282.0,293.0,False,MEDIUM,4.0,True,Mercedes,0 days 00:55:33.499000,,1,4.0,False,,False,True,28.1,46.7,1009.5,False,32.0,336,0.9,Bahrain Grand Prix,2018
0 days 00:57:50.354000,HAM,44,0 days 00:01:34.376000,31.0,2.0,,,0 days 00:00:30.123000,0 days 00:00:41.080000,0 days 00:00:23.173000,0 days 00:57:38.043000,0 days 00:58:19.123000,0 days 00:58:42.296000,241.0,252.0,282.0,300.0,False,MEDIUM,5.0,True,Mercedes,0 days 00:57:07.920000,,1,4.0,False,,False,True,28.0,47.1,1009.5,False,31.9,12,0.5,Bahrain Grand Prix,2018
0 days 00:58:50.540000,HAM,44,0 days 00:01:34.373000,32.0,2.0,,,0 days 00:00:30.022000,0 days 00:00:41.127000,0 days 00:00:23.224000,0 days 00:59:12.318000,0 days 00:59:53.445000,0 days 01:00:16.669000,240.0,251.0,282.0,298.0,False,MEDIUM,6.0,True,Mercedes,0 days 00:58:42.296000,,1,4.0,False,,False,True,28.0,47.3,1009.5,False,31.9,9,1.0,Bahrain Grand Prix,2018
0 days 01:00:50.328000,HAM,44,0 days 00:01:34.424000,33.0,2.0,,,0 days 00:00:30.102000,0 days 00:00:41.143000,0 days 00:00:23.179000,0 days 01:00:46.771000,0 days 01:01:27.914000,0 days 01:01:51.093000,,253.0,283.0,300.0,False,MEDIUM,7.0,True,Mercedes,0 days 01:00:16.669000,,1,4.0,False,,False,True,27.9,46.8,1009.5,False,31.8,21,1.0,Bahrain Grand Prix,2018
0 days 01:02:50.225000,HAM,44,0 days 00:01:34.309000,34.0,2.0,,,0 days 00:00:30.058000,0 days 00:00:41.114000,0 days 00:00:23.137000,0 days 01:02:21.151000,0 days 01:03:02.265000,0 days 01:03:25.402000,241.0,250.0,283.0,296.0,False,MEDIUM,8.0,True,Mercedes,0 days 01:01:51.093000,,1,4.0,False,,False,True,27.9,46.4,1009.5,False,31.9,323,0.6,Bahrain Grand Prix,2018
0 days 01:03:50.240000,HAM,44,0 days 00:01:34.357000,35.0,2.0,,,0 days 00:00:29.982000,0 days 00:00:41.133000,0 days 00:00:23.242000,0 days 01:03:55.384000,0 days 01:04:36.517000,0 days 01:04:59.759000,240.0,254.0,283.0,302.0,False,MEDIUM,9.0,True,Mercedes,0 days 01:03:25.402000,,1,3.0,False,,False,True,27.9,46.4,1009.5,False,31.9,323,0.6,Bahrain Grand Prix,2018
0 days 01:05:50.275000,HAM,44,0 days 00:01:35.084000,36.0,2.0,,,0 days 00:00:30.174000,0 days 00:00:41.229000,0 days 00:00:23.681000,0 days 01:05:29.933000,0 days 01:06:11.162000,0 days 01:06:34.843000,242.0,256.0,288.0,295.0,False,MEDIUM,10.0,True,Mercedes,0 days 01:04:59.759000,,1,3.0,False,,False,True,27.9,46.7,1009.6,False,31.9,14,1.2,Bahrain Grand Prix,2018
0 days 01:06:50.281000,HAM,44,0 days 00:01:34.292000,37.0,2.0,,,0 days 00:00:29.751000,0 days 00:00:41.236000,0 days 00:00:23.305000,0 days 01:07:04.594000,0 days 01:07:45.830000,0 days 01:08:09.135000,241.0,253.0,283.0,313.0,False,MEDIUM,11.0,True,Mercedes,0 days 01:06:34.843000,,1,3.0,False,,False,True,27.9,46.8,1009.5,False,31.7,350,1.6,Bahrain Grand Prix,2018
0 days 01:08:50.308000,HAM,44,0 days 00:01:34.377000,38.0,2.0,,,0 days 00:00:29.979000,0 days 00:00:41.180000,0 days 00:00:23.218000,0 days 01:08:39.114000,0 days 01:09:20.294000,0 days 01:09:43.512000,242.0,253.0,283.0,295.0,False,MEDIUM,12.0,True,Mercedes,0 days 01:08:09.135000,,1,3.0,False,,False,True,27.9,46.7,1009.6,False,31.8,153,1.3,Bahrain Grand Prix,2018
0 days 01:09:50.322000,HAM,44,0 days 00:01:34.191000,39.0,2.0,,,0 days 00:00:29.887000,0 days 00:00:41.024000,0 days 00:00:23.280000,0 days 01:10:13.399000,0 days 01:10:54.423000,0 days 01:11:17.703000,241.0,254.0,283.0,303.0,False,MEDIUM,13.0,True,Mercedes,0 days 01:09:43.512000,,1,3.0,False,,False,True,28.1,46.8,1009.5,False,31.8,312,1.3,Bahrain Grand Prix,2018
0 days 01:11:50.353000,HAM,44,0 days 00:01:34.678000,40.0,2.0,,,0 days 00:00:30.020000,0 days 00:00:41.289000,0 days 00:00:23.369000,0 days 01:11:47.723000,0 days 01:12:29.012000,0 days 01:12:52.381000,242.0,255.0,282.0,298.0,False,MEDIUM,14.0,True,Mercedes,0 days 01:11:17.703000,,2,3.0,False,,False,True,28.1,46.9,1009.5,False,31.9,0,1.3,Bahrain Grand Prix,2018
0 days 01:13:50.377000,HAM,44,0 days 00:01:34.444000,41.0,2.0,,,0 days 00:00:30.025000,0 days 00:00:41.205000,0 days 00:00:23.214000,0 days 01:13:22.406000,0 days 01:14:03.611000,0 days 01:14:26.825000,241.0,255.0,283.0,305.0,False,MEDIUM,15.0,True,Mercedes,0 days 01:12:52.381000,,1,3.0,False,,False,True,28.1,47.7,1009.5,False,31.7,321,0.8,Bahrain Grand Prix,2018
0 days 01:14:50.391000,HAM,44,0 days 00:01:34.540000,42.0,2.0,,,0 days 00:00:30.015000,0 days 00:00:41.254000,0 days 00:00:23.271000,0 days 01:14:56.840000,0 days 01:15:38.094000,0 days 01:16:01.365000,240.0,256.0,285.0,304.0,False,MEDIUM,16.0,True,Mercedes,0 days 01:14:26.825000,,1,3.0,False,,False,True,28.1,47.7,1009.5,False,31.7,321,0.8,Bahrain Grand Prix,2018
0 days 01:16:50.417000,HAM,44,0 days 00:01:34.784000,43.0,2.0,,,0 days 00:00:29.998000,0 days 00:00:41.462000,0 days 00:00:23.324000,0 days 01:16:31.363000,0 days 01:17:12.825000,0 days 01:17:36.149000,242.0,255.0,285.0,302.0,False,MEDIUM,17.0,True,Mercedes,0 days 01:16:01.365000,,1,3.0,False,,False,True,27.9,48.3,1009.6,False,31.7,237,0.4,Bahrain Grand Prix,2018
0 days 01:17:50.431000,HAM,44,0 days 00:01:34.940000,44.0,2.0,,,0 days 00:00:30.237000,0 days 00:00:41.277000,0 days 00:00:23.426000,0 days 01:18:06.386000,0 days 01:18:47.663000,0 days 01:19:11.089000,239.0,258.0,288.0,301.0,False,MEDIUM,18.0,True,Mercedes,0 days 01:17:36.149000,,1,3.0,False,,False,True,27.9,48.3,1009.6,False,31.7,237,0.4,Bahrain Grand Prix,2018
0 days 01:19:50.460000,HAM,44,0 days 00:01:37.091000,45.0,2.0,,,0 days 00:00:30.395000,0 days 00:00:42.966000,0 days 00:00:23.730000,0 days 01:19:41.484000,0 days 01:20:24.450000,0 days 01:20:48.180000,241.0,262.0,285.0,,False,MEDIUM,19.0,True,Mercedes,0 days 01:19:11.089000,,1,3.0,False,,False,True,28.0,49.9,1009.5,False,31.9,186,0.0,Bahrain Grand Prix,2018
0 days 01:20:50.521000,HAM,44,0 days 00:01:35.073000,46.0,2.0,,,0 days 00:00:30.154000,0 days 00:00:41.501000,0 days 00:00:23.418000,0 days 01:21:18.334000,0 days 01:21:59.835000,0 days 01:22:23.253000,240.0,257.0,287.0,296.0,False,MEDIUM,20.0,True,Mercedes,0 days 01:20:48.180000,,1,3.0,False,,False,True,27.9,50.8,1009.7,False,31.4,264,0.8,Bahrain Grand Prix,2018
0 days 01:22:50.681000,HAM,44,0 days 00:01:35.012000,47.0,2.0,,,0 days 00:00:30.105000,0 days 00:00:41.276000,0 days 00:00:23.631000,0 days 01:22:53.358000,0 days 01:23:34.634000,0 days 01:23:58.265000,239.0,258.0,287.0,302.0,False,MEDIUM,21.0,True,Mercedes,0 days 01:22:23.253000,,1,3.0,False,,False,True,27.6,52.5,1009.6,False,31.1,270,1.1,Bahrain Grand Prix,2018
0 days 01:24:52.276000,HAM,44,0 days 00:01:35.385000,48.0,2.0,,,0 days 00:00:30.132000,0 days 00:00:41.812000,0 days 00:00:23.441000,0 days 01:24:28.397000,0 days 01:25:10.209000,0 days 01:25:33.650000,238.0,259.0,285.0,303.0,False,MEDIUM,22.0,True,Mercedes,0 days 01:23:58.265000,,1,3.0,False,,False,True,27.6,52.8,1009.6,False,31.1,359,1.4,Bahrain Grand Prix,2018
0 days 01:25:51.305000,HAM,44,0 days 00:01:34.671000,49.0,2.0,,,0 days 00:00:30.110000,0 days 00:00:41.368000,0 days 00:00:23.193000,0 days 01:26:03.760000,0 days 01:26:45.128000,0 days 01:27:08.321000,240.0,258.0,284.0,306.0,False,MEDIUM,23.0,True,Mercedes,0 days 01:25:33.650000,,1,3.0,False,,False,True,27.6,52.8,1009.6,False,31.1,359,1.4,Bahrain Grand Prix,2018
0 days 01:27:50.748000,HAM,44,0 days 00:01:33.953000,50.0,2.0,,,0 days 00:00:29.923000,0 days 00:00:40.835000,0 days 00:00:23.195000,0 days 01:27:38.244000,0 days 01:28:19.079000,0 days 01:28:42.274000,241.0,262.0,285.0,298.0,True,MEDIUM,24.0,True,Mercedes,0 days 01:27:08.321000,,1,3.0,False,,False,True,27.5,52.7,1009.6,False,31.1,178,0.8,Bahrain Grand Prix,2018
0 days 01:28:50.980000,HAM,44,0 days 00:01:33.987000,51.0,2.0,,,0 days 00:00:30.011000,0 days 00:00:40.856000,0 days 00:00:23.120000,0 days 01:29:12.285000,0 days 01:29:53.141000,0 days 01:30:16.261000,,261.0,286.0,299.0,False,MEDIUM,25.0,True,Mercedes,0 days 01:28:42.274000,,1,3.0,False,,False,True,27.6,52.3,1009.7,False,31.3,199,0.9,Bahrain Grand Prix,2018
0 days 01:30:50.610000,HAM,44,0 days 00:01:34.829000,52.0,2.0,,,0 days 00:00:30.030000,0 days 00:00:41.388000,0 days 00:00:23.411000,0 days 01:30:46.291000,0 days 01:31:27.679000,0 days 01:31:51.090000,242.0,263.0,288.0,303.0,False,MEDIUM,26.0,True,Mercedes,0 days 01:30:16.261000,,1,3.0,False,,False,True,27.5,52.3,1009.7,False,31.2,2,0.9,Bahrain Grand Prix,2018
0 days 01:32:50.637000,HAM,44,0 days 00:01:34.950000,53.0,2.0,,,0 days 00:00:30.194000,0 days 00:00:41.460000,0 days 00:00:23.296000,0 days 01:32:21.284000,0 days 01:33:02.744000,0 days 01:33:26.040000,241.0,261.0,286.0,313.0,False,MEDIUM,27.0,True,Mercedes,0 days 01:31:51.090000,,1,3.0,False,,False,True,27.5,52.1,1009.7,False,31.3,358,0.4,Bahrain Grand Prix,2018
0 days 01:33:50.649000,HAM,44,0 days 00:01:34.558000,54.0,2.0,,,0 days 00:00:30.363000,0 days 00:00:40.906000,0 days 00:00:23.289000,0 days 01:33:56.403000,0 days 01:34:37.309000,0 days 01:35:00.598000,240.0,263.0,284.0,307.0,False,MEDIUM,28.0,True,Mercedes,0 days 01:33:26.040000,,1,3.0,False,,False,True,27.5,52.1,1009.8,False,31.3,8,0.7,Bahrain Grand Prix,2018
0 days 01:35:50.676000,HAM,44,0 days 00:01:34.122000,55.0,2.0,,,0 days 00:00:30.047000,0 days 00:00:40.772000,0 days 00:00:23.303000,0 days 01:35:30.645000,0 days 01:36:11.417000,0 days 01:36:34.720000,241.0,262.0,285.0,304.0,False,MEDIUM,29.0,True,Mercedes,0 days 01:35:00.598000,,1,3.0,False,,False,True,27.5,51.9,1009.8,False,31.3,40,0.6,Bahrain Grand Prix,2018
0 days 01:36:50.699000,HAM,44,0 days 00:01:34.992000,56.0,2.0,,,0 days 00:00:30.022000,0 days 00:00:40.907000,0 days 00:00:24.063000,0 days 01:37:04.742000,0 days 01:37:45.649000,0 days 01:38:09.712000,,260.0,203.0,300.0,False,MEDIUM,30.0,True,Mercedes,0 days 01:36:34.720000,,1,3.0,False,,False,True,27.6,51.6,1009.8,False,31.4,187,0.7,Bahrain Grand Prix,2018
0 days 01:38:50.717000,HAM,44,,57.0,2.0,,,,,,,,,,,,,,MEDIUM,31.0,True,Mercedes,0 days 01:38:09.712000,,,,False,,True,False,27.6,51.2,1009.9,False,31.3,0,0.5,Bahrain Grand Prix,2018
0 days 00:08:33.028000,HAM,44,0 days 00:01:44.362000,1.0,,,,,0 days 00:00:31.377000,0 days 00:00:43.396000,,0 days 00:08:37.134000,0 days 00:09:20.975000,279.0,270.0,255.0,319.0,False,nan,,True,Mercedes,0 days 00:07:35.940000,,1,5.0,False,,False,False,19.6,23.4,1018.4,False,38.6,48,3.1,Chinese Grand Prix,2018
0 days 00:09:32.883000,HAM,44,0 days 00:01:39.660000,2.0,1.0,,,0 days 00:00:26.390000,0 days 00:00:30.157000,0 days 00:00:43.113000,0 days 00:09:46.909000,0 days 00:10:17.066000,0 days 00:11:00.179000,272.0,263.0,256.0,320.0,True,SOFT,4.0,False,Mercedes,0 days 00:09:20.502000,,1,5.0,False,,False,True,19.6,23.6,1018.3,False,38.5,35,1.3,Chinese Grand Prix,2018
0 days 00:11:32.921000,HAM,44,0 days 00:01:39.553000,3.0,1.0,,,0 days 00:00:26.397000,0 days 00:00:30.136000,0 days 00:00:43.020000,0 days 00:11:26.576000,0 days 00:11:56.712000,0 days 00:12:39.732000,270.0,267.0,256.0,315.0,True,SOFT,5.0,False,Mercedes,0 days 00:11:00.162000,,1,5.0,False,,False,True,19.6,23.5,1018.4,False,38.2,96,1.7,Chinese Grand Prix,2018
0 days 00:13:32.937000,HAM,44,0 days 00:01:39.743000,4.0,1.0,,,0 days 00:00:26.629000,0 days 00:00:30.236000,0 days 00:00:42.878000,0 days 00:13:06.361000,0 days 00:13:36.597000,0 days 00:14:19.475000,272.0,267.0,255.0,,False,SOFT,6.0,False,Mercedes,0 days 00:12:39.715000,,1,5.0,False,,False,True,19.5,23.3,1018.3,False,38.0,0,1.1,Chinese Grand Prix,2018
0 days 00:14:32.951000,HAM,44,0 days 00:01:39.863000,5.0,1.0,,,0 days 00:00:26.365000,0 days 00:00:30.461000,0 days 00:00:43.037000,0 days 00:14:45.840000,0 days 00:15:16.301000,0 days 00:15:59.338000,273.0,266.0,256.0,313.0,False,SOFT,7.0,False,Mercedes,0 days 00:14:19.458000,,1,5.0,False,,False,True,19.8,22.9,1018.3,False,38.1,241,1.0,Chinese Grand Prix,2018
0 days 00:16:33.041000,HAM,44,0 days 00:01:39.375000,6.0,1.0,,,0 days 00:00:26.507000,0 days 00:00:30.016000,0 days 00:00:42.852000,0 days 00:16:25.845000,0 days 00:16:55.861000,0 days 00:17:38.713000,271.0,270.0,257.0,317.0,True,SOFT,8.0,False,Mercedes,0 days 00:15:59.321000,,1,5.0,False,,False,True,19.9,23.4,1018.4,False,38.0,85,2.1,Chinese Grand Prix,2018
0 days 00:18:33.008000,HAM,44,0 days 00:01:39.173000,7.0,1.0,,,0 days 00:00:26.633000,0 days 00:00:29.701000,0 days 00:00:42.839000,0 days 00:18:05.346000,0 days 00:18:35.047000,0 days 00:19:17.886000,272.0,269.0,258.0,,True,SOFT,9.0,False,Mercedes,0 days 00:17:38.696000,,1,5.0,False,,False,True,20.2,21.8,1018.3,False,37.9,252,1.7,Chinese Grand Prix,2018
0 days 00:19:33.020000,HAM,44,0 days 00:01:39.482000,8.0,1.0,,,0 days 00:00:26.565000,0 days 00:00:29.934000,0 days 00:00:42.983000,0 days 00:19:44.451000,0 days 00:20:14.385000,0 days 00:20:57.368000,271.0,270.0,258.0,314.0,False,SOFT,10.0,False,Mercedes,0 days 00:19:17.869000,,1,5.0,False,,False,True,20.0,21.3,1018.3,False,38.0,239,1.9,Chinese Grand Prix,2018
0 days 00:21:33.345000,HAM,44,0 days 00:01:39.196000,9.0,1.0,,,0 days 00:00:26.582000,0 days 00:00:29.779000,0 days 00:00:42.835000,0 days 00:21:23.950000,0 days 00:21:53.729000,0 days 00:22:36.564000,268.0,271.0,257.0,,False,SOFT,11.0,False,Mercedes,0 days 00:20:57.351000,,1,5.0,False,,False,True,19.4,22.8,1018.3,False,37.9,77,0.9,Chinese Grand Prix,2018
